,CNT,ST24Q01,ST24Q02,ST24Q03,ST24Q04,ST24Q05,ST24Q06,ST24Q07,ST24Q08,ST28Q09,ST28Q10,ST28Q11,ST25Q01,ST25Q02,ST25Q03,ST25Q04,ST25Q05,ST26Q01,ST26Q02,ST26Q03,ST26Q04,ST26Q05,ST26Q06,ST26Q07,ST27Q01,ST27Q02,ST27Q03,ST27Q04
68368,Student,Strongly Disagree(SD),Agree(A),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),those who are not rewarded try to improve academically,Strongly Agree(SA),Strongly Agree(SA),Several times a month,A few times a year,Several times a week,About once a month,A few times a year,Never or almost never,Strongly Agree(SA),Agree(A),None,help students in developing learning skills,Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),provide ample  time for students to have their own talk
68369,Student,Strongly Disagree(SD),Strongly Agree(SA),Un Decided(UN),Disagree(D),Agree(A),Strongly Agree(SA),Agree(A),Strongly Disagree(SD),brings about competition in class work and exam,Disagree(D),Strongly Agree(SA),Several times a week,Never or almost never,Never or almost never,Never or almost never,Several times a week,Several times a day,Agree(A),Agree(A),benefits everyone especially those students who study field work,to help students improve in academic perfomance and note areas likely to examined,Agree(A),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),give guidelines on what is likely to be in the exams
68370,Student,Disagree(D),Agree(A),Agree(A),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Agree(A),helps students to have quest of achieving more in academics,Agree(A),Agree(A),Several times a month,A few times a year,Several times a month,Several times a month,A few times a year,Never or almost never,Agree(A),Disagree(D),thy work harder to be among best students choosen for trips,to learn from them,Agree(A),Agree(A),Agree(A),Strongly Agree(SA),Strongly Agree(SA),they give courage and reduce fear of student on exams
68371,Student,Strongly Disagree(SD),Strongly Agree(SA),Agree(A),Disagree(D),Strongly Agree(SA),Agree(A),Un Decided(UN),Strongly Agree(SA),they encourages students to work hard without any disturbance,Strongly Disagree(SD),Strongly Agree(SA),About once a month,Never or almost never,Never or almost never,Never or almost never,About once a month,Several times a month,Un Decided(UN),Disagree(D),students may waste time thinking about the trip,give advices on academics and responsibilities,Agree(A),Agree(A),Disagree(D),Strongly Agree(SA),Strongly Agree(SA),advice students to have courage to tuclkle exams
68372,Student,Disagree(D),Agree(A),Agree(A),Strongly Agree(SA),Agree(A),Agree(A),Agree(A),Strongly Disagree(SD),it makes some students relax and not workhard,Agree(A),Strongly Agree(SA),A few times a year,Never or almost never,Never or almost never,Never or almost never,Never or almost never,Several times a month,Strongly Agree(SA),Agree(A),None,help students work hard and act as their role models,Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),acts as role models thus students aspire to be like them
68373,Student,Strongly Disagree(SD),Agree(A),Agree(A),Strongly Disagree(SD),Strongly Agree(SA),Strongly Agree(SA),Agree(A),Strongly Disagree(SD),helps students purchase minor requirements like pens,Agree(A),Strongly Agree(SA),Never or almost never,Never or almost never,A few times a year,Never or almost never,Never or almost never,Several times a week,Strongly Agree(SA),Agree(A),learners are well prepared in areas that need observations,helps to understand and have courage on what to do,Strongly Agree(SA),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),should give promisses to students
68374,Student,Strongly Disagree(SD),Agree(A),Agree(A),Disagree(D),Strongly Agree(SA),Strongly Agree(SA),Agree(A),Agree(A),students are not sent home fo fees hence humble time for studies which improves perfomance,Agree(A),Strongly Agree(SA),Several times a week,About once a month,Several times a month,A few times a year,Several times a week,Several times a day,Strongly Agree(SA),Disagree(D),gives students positive attitude towards education thus improving academics perfomance,None,Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),advice students on how to manage their time properly
68375,Student,Strongly Disagree(SD),Agree(A),Un Decided(UN),Agree(A),Strongly Agree(SA),Agree(A),Disagree(D),Disagree(D),reduces absence in school thus improved academic achievement,Agree(A),Strongly Agree(SA),Several times a week,Several times a month,A few times a year,A few times a year,Several times a month,Never or almost never,22,Agree(A),gives students positive attitude towards education thus improved academic achievement,improves academic performance of students,Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),helps students realize their potential in academics
68376,Student,Strongly Disagree(SD),Agree(A),Agree(A),Disagree(D),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Disagree(D),it helps children from poor backrounds achieve their goals since their fees is catered for,Agree(A),Strongly Agree(SA),Several times a month,Never or almost never,Never or almost never,Several times a month,A few times a year,Never or almost never,Agree(A),Disagree(D),students may misbehave during trips,they encourage and guide on how to answer questions,Agree(A),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),None
68377,Student,Disagree(D),Agree(A),Agree(A),Strongly Disagree(SD),Strongly Agree(SA),Un Decided(UN),Agree(A),Agree(A),None,Un Decided(UN),Strongly Agree(SA),About once a month,Never or almost never,Never or almost never,Never or almost never,A few times a year,Several times a month,Strongly Agree(SA),Strongly Agree(SA),by helping one to know many places to succed in life,students are encouraged and thus aspire to be like them,Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Agree(A),they help students to change their minds about some subjects
68378,Student,Agree(A),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Agree(A),Un Decided(UN),Disagree(D),Agree(A),None,Agree(A),Strongly Agree(SA),About once a month,A few times a year,A few times a year,Never or almost never,A few times a year,Several times a week,Strongly Agree(SA),Agree(A),None,None,Strongly Agree(SA),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),None
68379,Student,Disagree(D),Agree(A),Agree(A),Strongly Disagree(SD),Strongly Agree(SA),Un Decided(UN),Agree(A),Agree(A),None,Un Decided(UN),Strongly Agree(SA),About once a month,Never or almost never,Never or almost never,Never or almost never,A few times a year,Several times a week,Strongly Agree(SA),Strongly Agree(SA),by helping one to know many places to succed in life,students are encouraged and thus aspire to be like them,Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),Agree(A),they help students to change their minds about some subjects
68380,Student,Disagree(D),Agree(A),Agree(A),Strongly Disagree(SD),Disagree(D),Agree(A),Agree(A),Strongly Disagree(SD),the promote competition among students,Disagree(D),Agree(A),Several times a week,A few times a year,About once a month,Several times a week,Several times a month,Several times a day,Agree(A),Strongly Agree(SA),they improve understanding of various concepts and processes since they involve hands on activities,it is important in changing the attitude of students towards some subjects,Disagree(D),Agree(A),Disagree(D),Agree(A),Agree(A),students are able to see them as role model hence yearn to work hard to become like them
68381,Student,Strongly Disagree(SD),Agree(A),Strongly Agree(SA),Strongly Disagree(SD),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Disagree(SD),they are able to cater for pety academic expences eg buying of literature books,Strongly Disagree(SD),Strongly Disagree(SD),Never or almost never,Never or almost never,Never or almost never,Never or almost never,About once a month,Several times a day,Strongly Agree(SA),Strongly Agree(SA),None,None,Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),Strongly Agree(SA),they motivate both the student and the teacher who listen at a personal level
68382,Student,Disagree(D),Disagree(D),Disagree(D),Agree(A),Disagree(D),Disagree(D),Disagree(D),Agree(A),they don't because money is spent on issues that are not of academic nature e.g buying bread,Agree(A),Agree(A),Never or almost never,Never or almost never,A few times a year,About once a month,About once a month,Never or almost never,Agree(A),Agree(A),they assist students get exposed to areas that can motivate them eg visiting higher instutions,its cost effective,Agree(A),Agree(A),Agree(A),Agree(A),Agree(A),they uplifts the morale of students on performance and helps them view life positively
68383,Student,Agree(A),Strongly Agree(SA),Agree(A),Agree(A),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),brings competition for the reward,Agree(A),Strongly Agree(SA),A few times a year,About once a month,Several times a month,A few times a year,Several times a month,Several times a day,Strongly Agree(SA),Agree(A),students want to go out and they work very hard to improve,to give them confidence in life and for aademic reasons,Strongly Agree(SA),Agree(A),Agree(A),Agree(A),Agree(A),student are able to realize a lot of what they do is common in institutions and assist in guiding
68384,Student,Disagree(D),Agree(A),Agree(A),Strongly Disagree(SD),Strongly Agree(SA),Agree(A),Agree(A),Strongly Disagree(SD),it makes the students feel appretiated for their good work hence they are motivated to continue work,Disagree(D),Strongly Agree(SA),About once a month,Never or almost never,Several times a month,A few times a year,Several times a month,Several times a month,Agree(A),Disagree(D),students are exposed to live situations and the knowledge gained can be applied in class,because they motivate students to work hard hence contributing to good perfomance,Strongly Agree(SA),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Agree(A),they give hope and faith to students through their experiences thus encouraging those are discourged
68385,Student,Disagree(D),Agree(A),Strongly Agree(SA),Strongly Disagree(SD),Strongly Agree(SA),Agree(A),Strongly Agree(SA),Strongly Agree(SA),None,Agree(A),Agree(A),A few times a year,Several times a week,Several times a week,Several times a week,About once a month,Several times a day,Agree(A),Disagree(D),exposure is has a good (lasting) eefect in learning,getting information from others despite teachers in a fresh approach and students listen carefully,Disagree(D),Agree(A),Agree(A),Agree(A),Agree(A),students get encouraged when they hear of success stories
68386,Student,Disagree(D),Agree(A),Strongly Agree(SA),Strongly Disagree(SD),Strongly Agree(SA),Strongly Disagree(SD),Disagree(D),Strongly Disagree(SD),it increase competition among the student,Strongly Disagree(SD),Disagree(D),About once a month,About once a month,About once a month,About once a month,Several times a week,Several times a week,Strongly Agree(SA),Strongly Disagree(SD),they enable students to work hard,students develop positive attitude towards their studies,Strongly Agree(SA),Disagree(D),Strongly Agree(SA),Agree(A),Agree(A),they should be visiting schools
68387,Student,Disagree(D),Strongly Agree(SA),Un Decided(UN),Agree(A),Agree(A),Strongly Agree(SA),Un Decided(UN),Strongly Agree(SA),motivated students perform always,Strongly Agree(SA),Un Decided(UN),A few times a year,A few times a year,About once a month,Several times a month,Several times a month,Several times a week,Strongly Agree(SA),Un Decided(UN),students work harder,give hope and encourgement to students to perform best,Strongly Agree(SA),Agree(A),Un Decided(UN),Strongly Agree(SA),Strongly Agree(SA),improves students behviour and discipline hence better academic achievement
68388,Student,Agree(A),Agree(A),Agree(A),Agree(A),Agree(A),Agree(A),Agree(A),Strongly Disagree(SD),None,Agree(A),Agree(A),Never or almost never,Never or almost never,A few times a year,Never or almost never,A few times a year,Several times a week,Agree(A),Strongly Disagree(SD),None,shows students all is possible despite hard situations,Strongly Disagree(SD),Strongly Disagree(SD),Agree(A),Agree(A),Agree(A),None
